37, VOICES - SWITCHFOOT feat. Lindsey Stirling, https://www.youtube.com/watch?v=YRtwJRpEIA0
36, Lindsey Stirling - The Upside (ft. Elle King) [Fan Lyric Video], https://www.youtube.com/watch?v=hY9p4XEIaBU
35, Lindsey Stirling - We Three Gentlemen - Medley (Official Video), https://www.youtube.com/watch?v=QMbyklU3rSM
34, Lindsey Stirling - Calm Interview, https://www.youtube.com/watch?v=8Rns_Ke2Vlg
33, Lindsey Stirling - #TogetherAtHome Concert Series, https://www.youtube.com/watch?v=fdwIC_Fwkso
32, Lindsey Stirling - Sleepwalking (Official Video), https://www.youtube.com/watch?v=jyvcg72-reA
31, Lindsey Stirling - Sleepwalking (Behind The Scenes), https://www.youtube.com/watch?v=1_laUEMiN2Q
30," Lindsey Stirling - String Sessions with Andy Grammer,  R3HAB", https://www.youtube.com/watch?v=57tA4w5ZF0c
29, Lindsey Stirling - String Sessions with Amy Lee of Evanescence, https://www.youtube.com/watch?v=t2N99PZpQ_A
28," Lindsey Stirling - String Sessions with JP Saxe, Julia Michaels", https://www.youtube.com/watch?v=U6hMlduQZ2k
27, Lindsey Stirling - String Sessions with Gabby Barrett, https://www.youtube.com/watch?v=9JRN8Cymj_8
26, Lindsey Stirling - String Sessions with Johnny Rzeznik of Goo Goo Dolls, https://www.youtube.com/watch?v=QU9oIvnXKYk
25, Lindsey Stirling - Between Twilight (Official Video), https://www.youtube.com/watch?v=b50Gb3bPNI8
24, Lindsey Stirling - Between Twilight (Behind The Scenes), https://www.youtube.com/watch?v=oWY44CDtvpg
23, Lindsey Stirling - String Sessions with Jewel, https://www.youtube.com/watch?v=zyWiwuW2ULI
22, Lindsey Stirling - String Sessions with LP, https://www.youtube.com/watch?v=VzPZoffAHn4
21, Lindsey Stirling - String Sessions with Bishop Briggs, https://www.youtube.com/watch?v=lxC6AT_aasM
20, Thank You for 100 Videos and 3 Billion Views!, https://www.youtube.com/watch?v=woOl2B3jvtM
19, Lindsey Stirling - What You're Made Of (ft. Kiesza) [Azur Lane Soundtrack], https://www.youtube.com/watch?v=-OVO8ZJ-IpI
18, Lindsey Stirling Live: The Artemis Reprise, https://www.youtube.com/watch?v=TGNJbrZnIJg
17, Lindsey Stirling - Til The Light Goes Out (Official Video), https://www.youtube.com/watch?v=oQrIbBqV2Ew
16, Lindsey Stirling - Til The Light Goes Out (Live Stream), https://www.youtube.com/watch?v=LajoGwz0Y2s
15, Lindsey Stirling - Til The Light Goes Out (Behind The Scenes), https://www.youtube.com/watch?v=XcqSUTD0T5c
14, Lindsey Stirling - Guardian, https://www.youtube.com/watch?v=VgzTfdzj_Ho
13, Lindsey Stirling - Angels We Have Heard On High (Official Video), https://www.youtube.com/watch?v=IFsDAoCHYiQ
12, Home For the Holidays Special, https://www.youtube.com/watch?v=bmS48ywSy7M
11, Home For The Holidays - Hair Hanging Vlog, https://www.youtube.com/watch?v=Aky-J-b9LcU
10, Lindsey Stirling - Crystallize (from Home For The Holidays), https://www.youtube.com/watch?v=C8md6yJkUY4
9, Lindsey Stirling - Lose You Now (feat. Mako), https://www.youtube.com/watch?v=JEexIgFkMjI
8, Lindsey Stirling - Lose You Now (Behind the Scenes), https://www.youtube.com/watch?v=JOmEJwLMjuk
7, Lindsey Stirling - League of Legends: Wild Rift, https://www.youtube.com/watch?v=YhsEqwFfN5k
6, Lindsey Stirling - Lose You Now feat. Mako (Acoustic), https://www.youtube.com/watch?v=glOQyyMQ5AA
5, Lindsey Stirling - Masquerade (Official Music Video), https://www.youtube.com/watch?v=f-PRMB1SsHM
4, Lindsey Stirling - Rage Beneath the Mountains: Genshin Impact, https://www.youtube.com/watch?v=apggZTGoN4o
3, Lindsey Stirling - Flame Of Hope: Tales of Arise, https://www.youtube.com/watch?v=tUrSvCNM9F0
2," Introducing the ""Crystallize"" Lindsey Stirling Violin by Yamaha", https://www.youtube.com/watch?v=duf0ktnN1_4
1, Lindsey Stirling - Lords: Lords Mobile, https://www.youtube.com/watch?v=qLGj2LZg0r0
